# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac,act_sigma
2.797774226286993127e+00,1.752589372896454734e+01,5.910000032757139365e+00,5.223897457122802734e+00,6.861027902110578003e-01,1.197903963682027256e-01,5.289789544756156037e-01,3.072592097812597345e+00,1.000000000000000000e+03,9.000000000000000222e-01,6.264227314805049573e+00
4.490028079983067855e+00,1.323399328767545136e+01,1.022156852993818976e+00,8.742483258247375488e-01,1.479084897415554045e-01,8.097834625948154008e-02,7.103985469650868356e-02,1.870362902031376606e+01,1.000000000000000000e+02,9.000000000000000222e-01,2.947418824989922914e+00
4.315131207000220570e+00,1.602881710235712376e+01,3.835109889941477057e-01,8.742483258247375488e-01,-4.907373742581158105e-01,1.054712013946228558e-02,4.932069154716943737e-01,3.115763760649956637e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.714560770795191758e+00
3.651205588249663681e+00,1.183672759505103578e+01,2.360014951969952313e-01,8.742483258247375488e-01,-6.382468680552683127e-01,8.071486703860804024e-01,8.494453225968247034e-01,2.896677947874150405e+01,1.000000000000000000e+03,9.000000000000000222e-01,3.241868284038587067e+00
1.136664931117796318e+00,1.410140689501141686e+01,3.880923870293335742e+00,2.866302013397216797e+00,1.014621713844971129e+00,2.507728342168230040e-01,1.312469885804651737e+00,3.152682107848256976e+01,1.000000000000000000e+01,8.000000000000000444e-01,1.240594876200156094e+01
3.817796782773099196e+00,1.432908002274914772e+01,3.379734759115747611e+00,1.898670911788940430e+00,1.481063984417489987e+00,4.639742841780231108e-01,2.560504672743902255e+00,3.482456445543268497e+00,1.000000000000000000e+03,9.000000000000000222e-01,3.753232777450523194e+00
1.608820686886190732e+00,5.691476484026104288e+00,1.188801297763009801e+00,9.808441400527954102e-01,2.079571608301451491e-01,2.474228755353424791e-01,1.046488206004115851e-01,2.117534638735101638e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.537669878575302462e+00
3.510589385083109804e+00,1.340532330695603669e+01,3.386980188047274076e+00,1.790196657180786133e+00,1.596783571099623433e+00,4.901978083490452498e-01,2.859540730142428266e+00,4.044523305894266230e+00,1.000000000000000000e+03,9.000000000000000222e-01,3.818539235581570601e+00
2.078101482617575435e+00,1.670072982436373010e+01,6.189698031602406836e+00,4.508641242980957031e+00,1.681056842265630236e+00,2.685495367906617359e-01,3.090278300914833132e+00,7.137525042010612886e+00,1.000000000000000000e+02,8.000000000000000444e-01,8.036532365747364182e+00
4.548865000000180459e+00,1.334591398264635842e+01,2.854342078627682827e-02,8.742483258247375488e-01,-8.457049424659868198e-01,1.865223032721178287e+00,9.885890684414448959e-01,2.674664787039958824e+01,1.000000000000000000e+00,9.000000000000000222e-01,2.933899771183762883e+00
2.591942886411113811e+00,1.662599557259156313e+01,2.893259366836012703e+00,2.229895830154418945e+00,6.633634860176454984e-01,2.130170068662692873e-01,9.784286134511741562e-01,3.385953271522676289e+01,1.000000000000000000e+03,9.000000000000000222e-01,6.414491484267403010e+00
3.876708483976410768e+00,9.075944962841402841e+00,1.277656747910751900e+00,8.742483258247375488e-01,4.034083846584882727e-01,3.603990043988766767e-01,2.476147359720683450e-01,4.216647567056863721e+00,1.000000000000000000e+01,8.000000000000000444e-01,2.341147135606141738e+00
2.823017751051429602e+00,9.843391105140028685e+00,5.887197730260869122e-01,9.143244624137878418e-01,-3.256047443357328319e-01,1.477552024113444884e-01,2.827364531332242636e-01,2.751774037135151474e+01,1.000000000000000000e+02,9.000000000000000222e-01,3.486832876440068230e+00
2.612172979396104378e+00,1.190136293805974788e+01,3.840800154778684750e+00,3.068265438079833984e+00,7.725346064302576199e-01,2.078175035325661446e-01,6.818169976390967557e-01,6.429114036004574650e+00,1.000000000000000000e+01,9.000000000000000222e-01,4.556115935634235115e+00
4.453552044634175644e+00,1.182882385702605177e+01,2.036176030087935462e+00,1.518120050430297852e+00,5.180559744422310597e-01,3.108036564632624676e-01,4.333234384464109690e-01,6.078341376998806389e+00,1.000000000000000000e+03,9.000000000000000222e-01,2.656042578704769230e+00
1.576777855868211731e+00,1.437591976042891062e+01,6.203117815849686245e+00,4.324979782104492188e+00,1.878138188717270562e+00,3.000603205497957005e-01,3.712527297305919571e+00,1.080425705811685333e+01,1.000000000000000000e+01,8.000000000000000444e-01,9.117276544014618622e+00
2.968636824163892296e+00,9.137505908788986275e+00,8.788708423522042512e-01,1.059923171997070312e+00,-1.810523290860725221e-01,1.751448791078840661e-01,7.821091932226037491e-02,2.105918348916990723e+01,1.000000000000000000e+02,9.000000000000000222e-01,3.078014068414224091e+00
3.106865782958759592e+00,1.384488193381962873e+01,3.278458565580628203e+00,1.798486113548278809e+00,1.479972393917821094e+00,4.619124788476305921e-01,2.404571358280818139e+00,1.023003848923269921e+01,1.000000000000000000e+00,9.000000000000000222e-01,4.456221446629322180e+00
1.207832690443699786e+00,1.017055888828942045e+01,7.879760484029619150e+00,6.222273349761962891e+00,1.657487325002519940e+00,2.107344168985071930e-01,2.763648258925937906e+00,4.545153044060896264e+00,1.000000000000000000e+02,9.000000000000000222e-01,8.420503078578908784e+00
4.213468893503923951e+00,1.664204292527846718e+01,1.778568483917363774e-01,8.742483258247375488e-01,-6.963915148605271943e-01,1.389961431118233781e+00,1.220711435061755168e+00,1.521512429258527632e+01,1.000000000000000000e+02,8.000000000000000444e-01,3.949724881305326285e+00
3.436182109731595435e+00,5.375648760837397511e+00,1.275667017298926176e+00,1.011594176292419434e+00,2.640728819846999142e-01,3.074927481197226586e-01,3.198665798339309640e-01,2.652909758648681393e+00,1.000000000000000000e+01,9.000000000000000222e-01,1.564424873062765897e+00
3.922081277587668779e+00,1.470045722160548785e+01,1.337408416361785202e+00,8.742483258247375488e-01,4.631600531095217965e-01,4.116407594886174470e-01,2.334092704716258238e-01,9.496931240877927394e+00,1.000000000000000000e+01,8.000000000000000444e-01,3.748126614715953764e+00
1.959403530230845014e+00,1.401349565104186468e+01,4.343971495759271662e+00,2.623963117599487305e+00,1.720008363258622497e+00,3.940984054757228905e-01,3.138120656261103036e+00,1.055849451416379914e+01,1.000000000000000000e+01,8.000000000000000444e-01,7.151919160516608365e+00
3.249132009903842100e+00,1.322693547835082484e+01,2.395345169381477568e+00,8.742483258247375488e-01,1.521096806129214274e+00,6.539660191512963738e-01,2.538225952614750813e+00,1.470245604808488515e+01,1.000000000000000000e+00,9.000000000000000222e-01,4.070913535686805140e+00
4.087192850683846856e+00,1.688653201391490200e+01,1.322684980771822616e+00,8.898878097534179688e-01,4.327971209947406583e-01,4.454396100284981064e-02,2.692825133370016499e-01,2.620059299721501844e+01,1.000000000000000000e+01,9.000000000000000222e-01,4.131572115832395475e+00
2.419768363201228567e+00,1.690161887835510868e+01,2.195955723654934744e+00,8.742483258247375488e-01,1.321707360402671227e+00,6.341805510886666664e-01,1.902357374666888035e+00,4.185556331428412591e+01,1.000000000000000000e+00,9.000000000000000222e-01,6.984808602090797791e+00
1.211704651488289652e+00,6.956728334447433326e+00,3.265524098086854288e+00,3.187754392623901367e+00,7.776965777923741663e-02,7.869208694939588966e-02,1.760948891457901067e-01,2.125888621920343979e+01,1.000000000000000000e+00,9.000000000000000222e-01,5.741273936600601147e+00
4.614477609995521590e+00,8.192896134306431932e+00,8.028827352267159378e-01,8.742483258247375488e-01,-7.136562802554760609e-02,2.604101682962608466e-01,3.761390050846181998e-02,3.992596645335554584e+00,1.000000000000000000e+02,8.000000000000000444e-01,1.775476408545058282e+00
1.055585334447214585e+00,1.052434608788752435e+01,8.389797536255105825e+00,6.119275569915771484e+00,2.270521781564935004e+00,2.714471124810018399e-01,5.164258648945475372e+00,1.371781679485657079e+01,1.000000000000000000e+01,9.000000000000000222e-01,9.970151862140902210e+00
2.464310579745809804e+00,1.418454198157744450e+01,5.840007781702324374e-01,1.173968911170959473e+00,-5.899680823367789984e-01,-3.269032769177582232e-02,1.116184124221035079e+00,4.833403802370801117e+01,1.000000000000000000e+02,9.000000000000000222e-01,5.755987941682479736e+00
1.805728517553921719e+00,1.268564645888154985e+01,9.626346724462537807e-01,8.742483258247375488e-01,8.838630919399036168e-02,-3.661960891415381170e-01,1.347612745198971673e-01,2.293542967265401700e+01,1.000000000000000000e+01,8.000000000000000444e-01,7.025223523669990477e+00
1.644459388038120196e+00,7.698192143949205146e+00,1.226364615753252618e+00,8.742483258247375488e-01,3.521162525009890465e-01,4.231267563702734158e-01,3.319561445456741255e-01,3.008651348036877238e+01,1.000000000000000000e+00,9.000000000000000222e-01,4.681290520122443510e+00
1.461456486352083139e+00,1.564306412580154237e+01,5.299958194329562389e+00,4.689061164855957031e+00,6.108973572991514001e-01,1.286609738662200242e-01,4.763869742220395720e-01,1.946806206435283926e+01,1.000000000000000000e+00,8.000000000000000444e-01,1.070374949366294715e+01
1.896190330623139353e+00,8.845002232893278915e+00,3.016691582019114470e+00,2.431906938552856445e+00,5.847845466087099320e-01,1.940924611501658181e-01,3.951455657315528502e-01,1.555352017910897011e+01,1.000000000000000000e+02,9.000000000000000222e-01,4.664617306632174554e+00
1.240837130781061504e+00,8.096365899989374171e+00,2.444933897963969205e+00,1.752203345298767090e+00,6.927304938056153549e-01,2.236997023169237375e-01,1.742599413869619029e+00,3.853139192748654551e+01,1.000000000000000000e+03,9.000000000000000222e-01,6.524922327955327006e+00
2.115910405240341685e+00,1.543846011735407942e+01,5.857371758421760610e+00,4.214955329895019531e+00,1.642416312297683589e+00,2.788970071998889688e-01,2.816010800391415714e+00,5.310331111797067294e+00,1.000000000000000000e+01,8.000000000000000444e-01,7.296367596245389997e+00
1.459997338738149963e+00,1.565480243707936658e+01,2.699395725058553186e+00,1.861427307128906250e+00,8.379684097340082127e-01,3.125998308802399039e-01,7.169469227237149411e+00,3.176395190085109377e+01,1.000000000000000000e+03,8.000000000000000444e-01,1.072248696741429264e+01
2.061400953244081347e+00,1.207748197120644740e+01,4.847550578363861440e-02,8.742483258247375488e-01,-8.257728574686250544e-01,-6.230207973809940292e+00,2.078622415739057150e+00,2.265939453639107981e+01,1.000000000000000000e+02,8.000000000000000444e-01,5.858870857801726117e+00
2.005733435829069489e+00,1.507573964688328161e+01,9.658254129195675830e-01,8.742483258247375488e-01,9.157704966730409457e-02,3.104065744501094959e-01,1.086434326711808868e-01,2.411397852653648499e+01,1.000000000000000000e+00,8.000000000000000444e-01,7.516322646659039819e+00
3.420710852722162354e+00,1.540762735777526160e+01,1.157885634896570703e+00,8.742483258247375488e-01,2.836372716443070763e-01,1.735096381655643338e-01,1.326611177608514880e-01,1.304821386937604544e+01,1.000000000000000000e+01,8.000000000000000444e-01,4.504217988934683170e+00
1.864915634997192928e+00,7.943973978395808544e+00,1.200161179987113469e+00,9.021662473678588867e-01,2.979949076248850082e-01,3.293793576233458587e-01,1.122480753233187911e-01,2.760721260846253955e+01,1.000000000000000000e+01,9.000000000000000222e-01,4.259696164973041377e+00
3.075892065924146213e+00,1.302235061171053765e+01,2.526748504904706039e+00,2.373315572738647461e+00,1.534328785218786462e-01,8.324321237107765170e-02,6.724273098983611641e-02,6.839815569895328906e+00,1.000000000000000000e+02,8.000000000000000444e-01,4.233682565125379327e+00
2.944825951342863402e+00,1.129490165242750166e+01,2.784673566902056585e+00,1.129553556442260742e+00,1.655120057957247370e+00,6.004463136988167360e-01,2.985703476210640694e+00,3.805701100036000817e+00,1.000000000000000000e+00,8.000000000000000444e-01,3.835507374307449258e+00
2.451081887492173816e+00,1.349516502411093022e+01,8.801583994617614426e-01,9.502543210983276367e-01,-7.009596759733530136e-02,-1.834470297868284663e-03,9.224389016655998308e-02,4.194325549898250216e+01,1.000000000000000000e+01,9.000000000000000222e-01,5.505799334153832270e+00
4.270181689663159474e+00,1.774124807177648222e+01,2.374687164973612874e-01,1.166639447212219238e+00,-9.291707038927677909e-01,1.495581720095542133e+00,1.855114707267998542e+00,3.783251733823771445e+01,1.000000000000000000e+03,9.000000000000000222e-01,4.154682250341424243e+00
4.010639899742688641e+00,1.444115243707250329e+01,1.184957215898436500e+00,8.742483258247375488e-01,3.107088526461728728e-01,4.016218014149959825e-01,1.482408680661754519e-01,2.256704462997523564e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.600710310092662514e+00
4.023522957341834072e+00,1.283621179534348400e+01,1.622511278639413579e+00,8.742483258247375488e-01,7.482629153871501737e-01,5.369313782887574771e-01,7.408165100735788489e-01,1.405797442916800577e+01,1.000000000000000000e+00,9.000000000000000222e-01,3.190291675090580537e+00
1.530633724791893524e+00,6.050563707352711873e+00,3.386603396173522462e+00,2.691589593887329102e+00,6.950138499699093364e-01,2.257599439483870540e-01,7.437602397412651500e-01,1.910638780145304416e+00,1.000000000000000000e+01,8.000000000000000444e-01,3.952979481211516877e+00
2.093722133896314563e+00,1.011683748752852097e+01,3.902344712455802611e+00,3.418824434280395508e+00,4.835203079777297686e-01,1.265778262507394891e-01,2.864655039786049295e-01,8.689479456218499820e+00,1.000000000000000000e+02,9.000000000000000222e-01,4.831986691902416808e+00
3.048022639535756362e+00,1.646006213154893771e+01,4.637896886615203940e+00,3.441008806228637695e+00,1.196888342647003167e+00,2.723694937629776991e-01,1.746766171483124408e+00,2.836160244670715258e+00,1.000000000000000000e+03,8.000000000000000444e-01,5.400242740341314018e+00
3.836134334047108574e+00,1.221843181651461308e+01,1.673089838439281607e+00,8.742483258247375488e-01,7.988414751870179797e-01,5.463041190204325215e-01,8.323105930789476137e-01,1.349518568600920965e+01,1.000000000000000000e+00,9.000000000000000222e-01,3.185089663850277919e+00
2.371261706803223568e+00,1.286036125328676860e+01,4.299095250030092075e+00,3.262981414794921875e+00,1.036113894839815419e+00,2.466671833583973239e-01,1.280125674799359015e+00,4.301127817484223570e+00,1.000000000000000000e+03,8.000000000000000444e-01,5.423425519161378716e+00
3.697400946089778095e+00,1.554494679607455865e+01,3.703582163669555172e+00,1.903005242347717285e+00,1.800577021159618152e+00,5.016440384383289430e-01,3.553628381176167750e+00,4.716825752040421094e+00,1.000000000000000000e+02,9.000000000000000222e-01,4.204290263006035921e+00
2.224680857543971157e+00,1.538914911754458537e+01,1.866783450048214776e+00,1.919342398643493652e+00,-5.255896796678845295e-02,-1.308723217008758599e+00,1.749099261067331712e+00,2.021291822288506879e+01,1.000000000000000000e+03,8.000000000000000444e-01,6.917463718609092815e+00
4.534949280180837761e+00,1.004221763017849156e+01,1.200011329256845533e-01,8.742483258247375488e-01,-7.542472303265789213e-01,1.160557792488174922e+00,7.006187176135794115e-01,1.974590355105448225e+01,1.000000000000000000e+01,9.000000000000000222e-01,2.214405720934114807e+00
1.231789039929723550e+00,9.290539460381388892e+00,2.421571442467519653e+00,1.874155044555664062e+00,5.474165052002161191e-01,1.432676401095901719e-01,2.467908878076789048e+00,4.823734942851257301e+01,1.000000000000000000e+03,9.000000000000000222e-01,7.542313788496961102e+00
1.503855627386392779e+00,1.475301701942313670e+01,6.389546910106870037e+00,4.801393985748291016e+00,1.588153246223661164e+00,2.295794544267442117e-01,3.999403870568167374e+00,3.256808177335928889e+01,1.000000000000000000e+03,9.000000000000000222e-01,9.810128546091194224e+00
3.159315172576251829e+00,1.261807697772116299e+01,2.373360082381515745e+00,2.451953172683715820e+00,-7.859302771732330772e-02,6.158336148462632137e-02,4.593767337229480441e-02,6.534918617538195917e+00,1.000000000000000000e+03,8.000000000000000444e-01,3.993927888945565385e+00
2.736767401397810939e+00,1.521115998236687616e+01,1.567254853034659945e+00,1.743654847145080566e+00,-1.763999926203044244e-01,5.747699247044264492e-01,5.941928302912595772e-01,1.593920475409842652e+01,1.000000000000000000e+02,8.000000000000000444e-01,5.558075550957576105e+00
3.867455612517278762e+00,1.366692893395431163e+01,2.492178950585397956e+00,1.270588159561157227e+00,1.221590846531066532e+00,5.153011449745248385e-01,1.638999504626047710e+00,9.721003856534021992e+00,1.000000000000000000e+01,9.000000000000000222e-01,3.533829551842917915e+00
4.008470778948595381e+00,1.083865808345929693e+01,1.492466370934482089e+00,1.347727537155151367e+00,1.447387775274471822e-01,1.333982592029656911e-01,3.411182423776816519e-02,1.190070301714416168e+01,1.000000000000000000e+03,9.000000000000000222e-01,2.703938404735541035e+00
1.228965175015737543e+00,9.068448647095548765e+00,6.058444055156904540e+00,4.705572128295898438e+00,1.352871807651716995e+00,2.198160995817479146e-01,1.996785212252157660e+00,1.218626921707310551e+01,1.000000000000000000e+03,9.000000000000000222e-01,7.378930527449177212e+00
4.500422831718631222e+00,1.770710320669480353e+01,8.003470746801515379e-01,1.128129243850708008e+00,-3.277820734305956774e-01,2.023047320453762732e-01,4.812510645371109175e-01,3.018183049262726669e+01,1.000000000000000000e+02,9.000000000000000222e-01,3.934542123885896192e+00
2.244627258199615838e+00,1.689309048366428812e+01,3.352025122640887478e+00,3.102745056152343750e+00,2.492800247652919021e-01,1.117668738159118408e-01,5.890105643217975473e-01,3.919598741883263671e+01,1.000000000000000000e+02,9.000000000000000222e-01,7.526011466694026097e+00
3.072516296797222601e+00,8.436765069748243917e+00,1.746557634333901321e+00,1.025841951370239258e+00,7.207155779104753579e-01,4.551600641557753124e-01,6.461387758499472778e-01,9.281471216082325171e+00,1.000000000000000000e+01,9.000000000000000222e-01,2.745881308601256787e+00
2.492656858904958028e+00,8.705102448245922275e+00,2.051950947041073781e-01,8.742483258247375488e-01,-6.690532685481561659e-01,1.639872470092652801e+00,5.180825334125339632e-01,3.002573519671886615e+01,1.000000000000000000e+01,9.000000000000000222e-01,3.492298756303799934e+00
1.769577461731785206e+00,7.686329127229655001e+00,1.463250087882515815e-01,8.742483258247375488e-01,-7.279233544640119069e-01,2.524111578402250977e+00,9.903863344185357409e-01,3.889259914924421224e+01,1.000000000000000000e+02,9.000000000000000222e-01,4.343595741611378180e+00
1.193818209529734720e+00,1.075562498967814840e+01,4.813624271254239417e+00,3.602740526199340820e+00,1.210883444051441771e+00,2.150209169028935996e-01,3.448493945942170846e+00,3.970247205478983687e+01,1.000000000000000000e+03,9.000000000000000222e-01,9.009432846492575919e+00
2.358265666444367525e+00,1.661862781327492655e+01,2.763160770814220513e+00,2.389790058135986328e+00,3.733708751008913418e-01,1.947884963972755512e-01,1.210281096197697526e+00,4.099589446229506962e+01,1.000000000000000000e+03,9.000000000000000222e-01,7.046970173776632151e+00
4.462708499988965016e+00,1.742130553129543813e+01,3.369194963295318423e+00,2.257877588272094727e+00,1.111317506153442380e+00,3.735892291019599076e-01,1.633523830290265932e+00,5.133779525881283945e+00,1.000000000000000000e+02,9.000000000000000222e-01,3.903751618851762029e+00
3.185598088163634767e+00,1.423551733215331438e+01,4.322844150337134650e+00,3.786995649337768555e+00,5.358483072842699091e-01,1.436913471404880904e-01,4.359630491669962415e-01,1.095099863723424383e+00,1.000000000000000000e+03,9.000000000000000222e-01,4.468711035785276842e+00
1.406537704905578945e+00,1.315132003136940675e+01,7.542590539087842494e+00,6.317768573760986328e+00,1.224821983208250975e+00,1.632285279838816827e-01,1.507178429655001040e+00,1.582752995957046949e+01,1.000000000000000000e+01,9.000000000000000222e-01,9.350136854135916664e+00
2.433174139635286615e+00,6.889302694141676398e+00,4.939066780546226276e-01,8.742483258247375488e-01,-3.803416851976409441e-01,5.728594744676934747e-01,2.211753204788398652e-01,2.218852074125178575e+01,1.000000000000000000e+02,9.000000000000000222e-01,2.831405521667400116e+00
1.221853891827186178e+00,9.826699882747604420e+00,6.660732483421324623e+00,5.036032199859619141e+00,1.624700200115202220e+00,2.401752976579015209e-01,2.859546999751753305e+00,1.276086314256262533e+01,1.000000000000000000e+03,9.000000000000000222e-01,8.042450859695302157e+00
2.343004346123963355e+00,1.795922215849597947e+01,1.709815584438596048e+00,8.742483258247375488e-01,8.355672211863325316e-01,5.484031447863134678e-01,8.019988688523422837e-01,2.187500189197574940e+01,1.000000000000000000e+00,8.000000000000000444e-01,7.665040053470645987e+00
1.189527046736635896e+00,5.273000108524757756e+00,5.814048456047105073e-01,8.742483258247375488e-01,-2.928435176475528978e-01,6.159451884257144405e-01,1.613868305821848370e-01,1.457407357324816921e+01,1.000000000000000000e+01,8.000000000000000444e-01,4.432854320539222570e+00
4.096299846949939649e+00,1.541189635994331475e+01,1.909947437790127767e+00,1.180391669273376465e+00,7.295557666541061526e-01,4.110900844665549836e-01,5.579500297250508112e-01,7.305339742355871913e+00,1.000000000000000000e+01,8.000000000000000444e-01,3.762394584326839819e+00
1.384476961508353643e+00,1.552997270921791184e+01,5.717260345398909926e+00,4.127509117126464844e+00,1.589751129924781070e+00,2.734035627534224244e-01,2.766710744122780063e+00,2.037640037130840298e+01,1.000000000000000000e+01,8.000000000000000444e-01,1.121721281103759793e+01
4.649453653985476720e+00,1.482251117404275043e+01,2.885249510030926334e+00,1.723113656044006348e+00,1.162135754894197959e+00,4.363878082633444455e-01,1.792345310470822239e+00,1.031346130149885632e+00,1.000000000000000000e+01,8.000000000000000444e-01,3.188011383087345330e+00
2.545994324473204173e+00,1.241085323454804978e+01,1.319706001890697422e+00,8.742483258247375488e-01,4.454576386384340725e-01,4.633899210126039003e-01,3.576447004865150325e-01,3.133659922290318889e+01,1.000000000000000000e+00,9.000000000000000222e-01,4.874658641321206076e+00
3.869388745721392908e+00,1.774074724360435340e+01,3.658279601893029032e+00,2.901616573333740234e+00,7.566628467651221879e-01,2.471203797454195050e-01,9.288599218828551551e-01,3.633152093298011476e+00,1.000000000000000000e+02,8.000000000000000444e-01,4.584896584304517297e+00
2.951487786984630102e+00,1.530088142024123421e+01,2.384102819629392744e+00,1.641990065574645996e+00,7.421128144044492059e-01,3.137564380516011942e-01,6.207693459452330309e-01,2.669868189985164264e+01,1.000000000000000000e+02,9.000000000000000222e-01,5.184124931065118069e+00
2.288379904590428726e+00,1.311000365686225777e+01,1.685058753555791045e+00,1.222246408462524414e+00,4.628124054429694212e-01,2.915003457661027864e-01,2.381606246369238900e-01,3.652626059285228166e+01,1.000000000000000000e+01,9.000000000000000222e-01,5.728945456374593626e+00
4.676904905125926604e+00,1.569466356416913833e+01,2.570661532784215719e+00,1.759028077125549316e+00,8.116335160083693046e-01,3.575795967079365978e-01,8.318620523745627882e-01,7.664811285502727500e+00,1.000000000000000000e+02,9.000000000000000222e-01,3.355779919101553599e+00
2.628859085048905087e+00,1.378709920755085605e+01,2.207035553824128638e+00,1.361139893531799316e+00,8.458955872766397155e-01,4.034672966511417269e-01,7.358415466309115027e-01,2.760817309675584852e+01,1.000000000000000000e+01,9.000000000000000222e-01,5.244518158452137868e+00
2.805483238739819640e+00,1.686644738886721839e+01,5.635092826451883141e+00,5.479879379272460938e+00,1.552134948631384292e-01,3.934489246190175926e-02,1.220061348848000549e-01,1.155685971984993454e+00,1.000000000000000000e+02,8.000000000000000444e-01,6.011957995672563726e+00
1.455677245327685831e+00,8.109720559719658439e+00,4.283089540213650181e+00,3.605361461639404297e+00,6.777279027405432865e-01,1.560418882319942191e-01,5.354403711464457150e-01,1.191216143159574159e+01,1.000000000000000000e+02,9.000000000000000222e-01,5.571097979136227174e+00
2.123615682920267478e+00,1.449064073125046548e+01,2.199034417628228599e+00,1.934092283248901367e+00,2.649420017589926291e-01,1.312198285452547963e-01,9.853160958981304063e-01,1.832297504005537192e+01,1.000000000000000000e+02,8.000000000000000444e-01,6.823570219317563357e+00
3.605077059059769162e+00,1.624008616293618701e+01,4.100355596788411994e+00,2.422924518585205078e+00,1.677430854685788786e+00,4.237482272255412852e-01,3.131653582124410029e+00,3.741673940944023613e+00,1.000000000000000000e+03,9.000000000000000222e-01,4.504781977440372565e+00
2.520645312117051784e+00,1.163356373809105193e+01,2.274005030817789041e+00,1.400439858436584473e+00,8.735651835570752421e-01,4.019145596969925793e-01,7.939000099913792186e-01,2.129870493893375993e+01,1.000000000000000000e+01,9.000000000000000222e-01,4.615311675215502341e+00
3.447975235508085046e+00,1.275389404069431265e+01,2.965138265983152888e+00,1.852011919021606445e+00,1.113126390174913993e+00,4.007908757854486970e-01,1.420479137637169043e+00,7.089247284197051968e+00,1.000000000000000000e+03,9.000000000000000222e-01,3.698951752713192764e+00
4.100868922511531345e+00,1.540279158800664838e+01,2.104154302722295089e+00,1.769677758216857910e+00,3.344767493964031502e-01,1.806629551383576726e-01,1.447730662943116919e-01,1.604047188560823400e+01,1.000000000000000000e+02,9.000000000000000222e-01,3.755982422031032719e+00
2.018924166389412189e+00,1.212841708901578386e+01,3.028448154085032318e+00,1.251029610633850098e+00,1.777418601938239862e+00,5.955161703051249367e-01,3.314760692819539223e+00,1.129481592778698840e+01,1.000000000000000000e+01,8.000000000000000444e-01,6.007366344376325884e+00
4.270475803799670622e+00,9.492303887005872909e+00,5.236383578105986425e-01,8.742483258247375488e-01,-3.506100054416648737e-01,8.751308112823122931e-01,1.806338817704626343e-01,1.605890423535432632e+01,1.000000000000000000e+01,9.000000000000000222e-01,2.222774305045836840e+00
3.025278584368385371e+00,1.408584396828889496e+01,3.338477613048183579e-01,1.086845159530639648e+00,-7.529974121956599653e-01,3.742625599661501823e-02,1.171036933546794945e+00,4.076063938489082972e+01,1.000000000000000000e+02,9.000000000000000222e-01,4.656048550725362389e+00
1.580810267191826934e+00,1.599040818072061931e+01,6.075628420223640802e+00,4.641970634460449219e+00,1.433657809605049849e+00,2.101115317316366582e-01,4.005431886215656156e+00,3.849008642993363338e+01,1.000000000000000000e+03,9.000000000000000222e-01,1.011532409207222472e+01
1.818861371445646746e+00,1.743554758371024604e+01,5.166602398052170031e+00,2.773108959197998047e+00,2.393493283882095479e+00,4.536761280050377598e-01,7.421140325008677152e+00,1.764735880442750471e+01,1.000000000000000000e+03,8.000000000000000444e-01,9.585968374188036378e+00
1.138133267819090744e+00,1.046095417850495224e+01,3.933695541107597560e+00,2.423989772796630859e+00,1.509705777251663772e+00,3.776795903040828795e-01,2.578047503572497678e+00,1.950852390507987266e+01,1.000000000000000000e+01,8.000000000000000444e-01,9.191326248243671060e+00
2.786912843599353096e+00,1.036665689406767399e+01,3.202382869945148425e+00,2.253018856048583984e+00,9.493641763192213201e-01,3.080424303061718994e-01,1.051112706861584867e+00,4.648691803780072185e+00,1.000000000000000000e+01,9.000000000000000222e-01,3.719763579215104254e+00
2.223350340848372575e+00,1.710864556734842168e+01,5.107333121098434958e+00,3.126739978790283203e+00,1.980593198932564913e+00,3.881543539349132099e-01,4.234907413502483564e+00,1.020794546346081688e+01,1.000000000000000000e+02,8.000000000000000444e-01,7.694984120595318444e+00
1.407048537522126441e+00,9.769387216386133943e+00,3.069006271698444532e+00,1.452480077743530273e+00,1.616526096352308928e+00,5.278719119109060998e-01,2.858826546809731806e+00,1.451643121343163578e+01,1.000000000000000000e+01,8.000000000000000444e-01,6.943177122795242795e+00
4.586233393708532446e+00,1.594909799742951151e+01,2.664370175854903433e+00,1.406502246856689453e+00,1.257867943154317159e+00,5.000981690511134836e-01,1.778219937137680784e+00,7.665795737359319517e+00,1.000000000000000000e+01,9.000000000000000222e-01,3.477602779507195319e+00
2.769810079378705936e+00,7.388688723915089795e+00,1.240522487093322912e+00,9.185400009155273438e-01,3.219825487626727378e-01,3.392837857552470915e-01,1.748962405212905191e-01,1.321230909259268849e+01,1.000000000000000000e+01,9.000000000000000222e-01,2.667579549559745189e+00
4.061868633321656041e+00,9.141978535742289580e+00,7.814151405890935598e-01,8.742483258247375488e-01,-9.283322266316988702e-02,2.427616034917775001e-01,1.803799915398289766e-01,1.336659604095007126e+01,1.000000000000000000e+00,9.000000000000000222e-01,2.250682964177080247e+00
1.027581587664246232e+00,1.035103083947125313e+01,3.532824513354275275e+00,1.987506628036499023e+00,1.545317705013725673e+00,3.605099960910961299e-01,7.621292566308198957e+00,2.580028113335981388e+01,1.000000000000000000e+03,8.000000000000000444e-01,1.007319609822881112e+01
