# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac
2.540838029194657732e+00,1.492295791928603776e+01,4.586247858231598862e+00,3.364072322845458984e+00,1.222175362532670562e+00,2.691995156602788875e-01,1.554162321571193717e+00,1.235455733829916269e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.394208668805310580e+00,1.124422416003119451e+01,1.770041324884444212e+00,2.272236585617065430e+00,-5.021952339105310026e-01,2.815075514325340866e-01,3.191896793450569314e-01,3.108920869184872871e+00,1.000000000000000000e+01,8.000000000000000444e-01
3.090188073390661483e+00,1.450438475252994053e+01,1.215504311685349004e+00,2.044638395309448242e+00,-8.291342624380335646e-01,4.252891406883806402e-01,8.279815925785097841e-01,3.192000967152288382e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.488835383618364094e+00,1.255819976859497622e+01,4.671779748266345678e+00,2.755638122558593750e+00,1.916141524379855854e+00,3.777675207795606616e-01,6.035457537664226990e+00,1.491426749964679033e+01,1.000000000000000000e+03,8.000000000000000444e-01
4.497060008671340370e+00,1.562341661429624828e+01,3.016426803639547849e+00,1.469351410865783691e+00,1.547075482180731099e+00,5.172925854179757366e-01,2.439487491564224619e+00,4.386453341645336401e+00,1.000000000000000000e+02,9.000000000000000222e-01
2.942373728391884491e+00,1.146876861319753971e+01,1.717196551057507264e-02,2.605607986450195312e+00,-2.588435965805323313e+00,4.561942670586710769e+00,7.532212735820204230e+00,1.544871428408685610e+01,1.000000000000000000e+03,8.000000000000000444e-01
1.749199945160953895e+00,9.848010526044587820e+00,1.607549228178020595e+00,2.550087690353393555e+00,-9.425384308829343194e-01,6.517631992397945329e-01,9.316384208615214879e-01,3.603126467031661662e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.210790287891273742e+00,1.002853022856230858e+01,6.910277859718260807e+00,3.500399827957153320e+00,3.409878153950627766e+00,4.945793060692548204e-01,1.192051893757054160e+01,1.265520587160057175e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.487391106500645321e+00,8.794981735538662804e+00,2.596581414161002188e-01,1.516182184219360352e+00,-1.256523972022744351e+00,3.613312852892666349e+00,1.755578596635044786e+00,6.989931790510620857e+00,1.000000000000000000e+03,8.000000000000000444e-01
1.104926282756254263e+00,7.064166703924814605e+00,1.169094000227008268e+00,2.198130846023559570e+00,-1.029036774270977617e+00,-1.501223466771906434e+00,1.959969584803529674e+00,4.799057014072038641e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.089675555806929541e+00,1.119892315645968672e+01,9.454447989897895255e+00,4.869305610656738281e+00,4.585142933564353207e+00,4.861839631919570026e-01,2.161547641708602896e+01,2.653139699056553447e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.620667766293714340e+00,1.031601882000413184e+01,2.697255658111048948e+00,2.906766891479492188e+00,-2.095111081986893997e-01,7.184871737120357427e-02,9.588747819368578784e-02,3.267068563097225820e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.317934642868314743e+00,8.621688356096868233e+00,3.185070217568361173e+00,4.558860778808593750e+00,-1.373790880125082214e+00,4.268910511328187773e-01,2.587574488180387711e+00,1.893098527463945802e+00,1.000000000000000000e+00,8.000000000000000444e-01
4.102660095787249439e+00,1.574443333540544465e+01,1.583208417079208230e+00,3.002424240112304688e+00,-1.419216058471443276e+00,1.733472720101700393e+00,2.138927156279994968e+00,2.179923972967754864e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.106891476526247864e+00,9.191601418789232980e+00,1.103528482126262977e+00,2.336869001388549805e+00,-1.233340669764015018e+00,1.985627243936646691e+00,6.499863196127881437e+00,2.820306305591053686e+01,1.000000000000000000e+03,8.000000000000000444e-01
1.269763955488607099e+00,1.454880925703363381e+01,8.008266813228846814e+00,2.943344593048095703e+00,5.064922437737704008e+00,6.297549777004947114e-01,2.749934409711530492e+01,3.270601267892961062e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.664299291310000761e+00,1.765870232634414450e+01,9.356655101471551106e+00,3.413013458251953125e+00,5.943641568713792012e+00,6.370629743985981586e-01,3.558930387741694545e+01,1.147305566355491813e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.687526935727943211e+00,1.267517502852113864e+01,5.564515885617332458e+00,2.825116634368896484e+00,2.739399358536797280e+00,4.956203954277172974e-01,7.621950004978302218e+00,1.721937971258547506e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.337451872536091546e+00,1.717619201311841692e+01,4.314447179929272735e+00,3.404145002365112305e+00,9.103021149792838163e-01,2.051424585024655411e-01,9.875194008801535528e-01,2.865306967173177810e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.803342229701164978e+00,9.712980653925171737e+00,1.131791156419371225e+00,3.846794128417968750e+00,-2.715002936235810349e+00,9.297594485951258036e+00,8.162070898074091474e+00,4.027392972769165880e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.025825639289646318e+00,1.058298591879036721e+01,2.050584882731973480e+00,4.355743885040283203e+00,-2.305158915881575066e+00,1.115674478417703508e+00,5.965277741700840686e+00,2.758454199507512072e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.417139432834106927e+00,5.391981846872166528e+00,-8.031173271625197785e+00,5.160618782043457031e+00,-1.319179254242674304e+01,-1.644765246169139772e+00,1.749108814384204038e+02,4.221636902241628775e+01,1.000000000000000000e+00,8.000000000000000444e-01
4.739501879607706414e+00,6.134077229754458571e+00,2.912010442003728494e-01,8.977915048599243164e-01,-6.065904696002482055e-01,3.805996362540563727e+00,4.197336381075060241e-01,9.894016693615842684e+00,1.000000000000000000e+02,9.000000000000000222e-01
2.570721218095538774e+00,9.851366782808348432e+00,2.594477161367068074e+00,3.276784420013427734e+00,-6.823073748754163725e-01,2.935599884756072697e-01,5.745606801757564552e-01,4.857413317022656329e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.534291637860982327e+00,1.227085275466385994e+01,3.438578151106484349e+00,3.048495292663574219e+00,3.900828614231420799e-01,1.072590400345360823e-01,2.466446023639191076e-01,1.707698033020914608e+01,1.000000000000000000e+01,8.000000000000000444e-01
1.041676967057568515e+00,1.367947160574893850e+01,1.288466664421820340e+01,3.888475894927978516e+00,8.996190758230923734e+00,6.983512941757691328e-01,8.151831595342083858e+01,2.094455958274454410e+00,1.000000000000000000e+00,9.000000000000000222e-01
1.500188128046349156e+00,8.777012629756331563e+00,3.262005693621083058e+00,3.082649946212768555e+00,1.793558397955143657e-01,1.329712457033034034e-01,3.940575173807170373e-01,2.227673078624422942e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.331607791705959887e+00,1.169233560885475853e+01,1.877696653502226143e+00,2.690690040588378906e+00,-8.129934526512621051e-01,-9.256680505941752291e-01,5.744982420287570335e+00,2.726377110545752558e+01,1.000000000000000000e+03,8.000000000000000444e-01
4.045755675646311111e+00,1.662298997890893304e+01,8.625963533649132486e-01,3.251472473144531250e+00,-2.388876194285423971e+00,-1.624167652200888767e+00,6.121836092672010565e+00,1.313863542150563646e+01,1.000000000000000000e+02,8.000000000000000444e-01
4.527659067470523269e+00,8.182421004998934322e+00,7.983002401904080170e-01,1.222458600997924805e+00,-4.241584390386129999e-01,8.528757398631274800e-01,1.976023257089131457e-01,9.654799847331180018e+00,1.000000000000000000e+01,9.000000000000000222e-01
2.340466849346821920e+00,1.124016458209919023e+01,2.330151743266409170e+00,2.258234500885009766e+00,7.191738543254680427e-02,5.571630474127053922e-02,1.674829259672244164e-01,2.346467858053670597e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.369082216933369178e+00,1.278832814151797592e+01,4.386480096044568233e-01,2.661747455596923828e+00,-2.223099174791333787e+00,5.375070512876533257e+00,6.682052273588661606e+00,1.973591173493283790e+01,1.000000000000000000e+03,8.000000000000000444e-01
1.715152377666410377e+00,8.968557537888550257e+00,1.305017893288525244e+00,3.889693498611450195e+00,-2.584675676848498860e+00,8.218488491055422340e-01,7.298655255619983961e+00,3.718489760995130666e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.537101050757669451e+00,1.780393731078159192e+01,4.229665881380443970e+00,3.923920869827270508e+00,3.057449549287613033e-01,6.657041202596056251e-02,1.476238880365817463e-01,2.642185646839448765e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.596263305395322796e+00,7.484779692418474184e+00,2.379664485864094292e+00,2.705586194992065430e+00,-3.259218134360996610e-01,2.989592124970147924e-01,6.563469103684484995e-01,9.110978296153142253e+00,1.000000000000000000e+03,8.000000000000000444e-01
1.155481179597067420e+00,1.065246449900441306e+01,8.152570506291409558e+00,4.523946762084960938e+00,3.628623803811094284e+00,4.472183394037331228e-01,1.391579236677687881e+01,9.111524041180082634e+00,1.000000000000000000e+00,9.000000000000000222e-01
4.601161327509981191e+00,1.581051852704520044e+01,1.227227048901049056e+00,1.657242774963378906e+00,-4.300157737460453822e-01,-5.024881609572448005e-01,5.022333196048359705e-01,2.159550971788335616e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.565214851630243320e+00,1.526009337630354068e+01,6.303437348166911036e+00,3.212064266204833984e+00,3.091372611085383415e+00,4.841078550479602782e-01,1.081250219733457740e+01,3.284184817271312795e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.043160062194867788e+00,1.601014054377099427e+01,1.366681760957497715e+01,5.046084403991699219e+00,8.620732967164700611e+00,6.312947884131412390e-01,7.512902135986469432e+01,1.474259540895486964e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.571753852424730535e+00,1.071156513904616503e+01,3.580958698937918516e+00,3.206508636474609375e+00,3.744497912621754243e-01,1.277765833593066669e-01,2.310602621744758944e-01,2.871139790437877437e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.205441448106225888e+00,1.512193218133312556e+01,8.670346429227175022e+00,3.412243366241455078e+00,5.258103235839188372e+00,6.068298133056003740e-01,2.809623276348598253e+01,3.317329588103834936e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.808628159939703828e+00,1.518530776166345575e+01,5.248419584670751092e+00,3.118713140487670898e+00,2.129706402459828229e+00,4.108305188939317398e-01,4.885659436447707726e+00,1.224826903247960175e+00,1.000000000000000000e+01,9.000000000000000222e-01
2.614537940592959409e+00,5.273030526867660051e+00,4.473174759859636640e-01,1.868054151535034180e+00,-1.420736925888578472e+00,2.131975374029241976e+00,2.057758461379018744e+00,1.506127005798004959e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.457981690602878189e+00,1.575493705765296326e+01,5.483109107416683781e-02,3.334272861480712891e+00,-3.279441904516996686e+00,9.310041031845997850e+00,1.117696285394657707e+01,1.751878254062266294e+01,1.000000000000000000e+01,8.000000000000000444e-01
4.022644107334443220e+00,1.679943751901308246e+01,2.624221114312871084e+00,2.250153779983520508e+00,3.740673864834146434e-01,1.612615151198884544e-01,1.843443299705502525e-01,1.446555811297269400e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.205540414902828594e+00,1.152215107091544510e+01,6.330646739059477834e-01,3.417476654052734375e+00,-2.784412230486294160e+00,6.847293829907338036e+00,8.859700241968159418e+00,4.348360968034614160e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.720565697041410047e+00,1.695461225759027002e+01,3.341074047773958000e+00,2.647024631500244141e+00,6.940494222341788699e-01,2.516979647333980052e-01,7.562092918913856376e-01,1.062553429526080606e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.979644360812933268e+00,9.360728038110242011e+00,1.872338888028830750e+00,1.897279143333435059e+00,-2.494021507146921418e-02,8.909432760925392603e-02,1.547410113326543601e-01,1.113558972146909731e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.013128428061301989e+00,1.269808635977078737e+01,1.103894333919492432e+01,2.919528722763061523e+00,8.119414568748146266e+00,7.367307901525255165e-01,6.639733273753427056e+01,1.340293945707596635e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.918164159504920807e+00,5.430019196983198349e+00,2.052570656316926367e+00,2.413213491439819336e+00,-3.606429021781182298e-01,1.966588270795280313e-01,1.963931998898650888e-01,7.263279677129131251e+00,1.000000000000000000e+02,9.000000000000000222e-01
3.940244637521409299e+00,1.418276358186066943e+01,2.436060856185547685e+00,2.476540327072143555e+00,-4.047953049124057567e-02,1.864878370870088481e-02,3.227759719181934241e-03,1.139348666539926036e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.852240047666263045e+00,1.581680200370487199e+01,4.257520201275163174e+00,2.962800502777099609e+00,1.294719588229471086e+00,3.081517029368743277e-01,1.712920814878597042e+00,1.228419000255049021e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.985111283883643551e+00,1.313905671239988138e+01,2.908419090378123073e+00,4.638261318206787109e+00,-1.729842120540303840e+00,5.891457650018139258e-01,3.725884499924293713e+00,3.211367065699292311e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.211841429029237194e+00,1.778490616341201758e+01,7.484459533377531670e+00,3.348016262054443359e+00,4.136443330927734863e+00,5.542493898703496624e-01,1.741073667141261438e+01,4.806736167048571318e+00,1.000000000000000000e+01,9.000000000000000222e-01
1.602078149158048248e+00,1.671428868224499098e+01,5.645404324434440291e+00,3.175766468048095703e+00,2.469637904070060230e+00,4.193139334979570920e-01,8.410832430527655390e+00,4.556228212870087191e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.263316448094942146e+00,1.178157694644120745e+01,1.544087829524805611e-01,6.278791427612304688e-01,-4.734703916599819484e-01,3.083555598950838750e+00,1.740734565216522700e+00,1.085054436513627607e+01,1.000000000000000000e+01,8.000000000000000444e-01
1.495075813566059342e+00,1.106356644656841581e+01,7.037008071135412379e+00,3.723461866378784180e+00,3.313546014021764741e+00,4.727549486110891874e-01,1.134164469343451742e+01,2.963356322709216784e+00,1.000000000000000000e+02,9.000000000000000222e-01
3.298661875511615715e+00,1.207071861341207608e+01,3.383178393968086506e-01,2.546137809753417969e+00,-2.207819927143241934e+00,4.372810954138754980e+00,5.550801396947323774e+00,3.189027914745538439e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.025711913559141042e+00,9.280753760105341144e+00,2.859299486004033497e+00,2.818244457244873047e+00,4.105479630104595656e-02,8.300561945926356044e-02,2.660590917852468928e-01,1.757893683692258069e+00,1.000000000000000000e+02,9.000000000000000222e-01
4.074931307898268074e+00,1.728672215665530487e+01,2.839532016337446230e+00,2.296400785446166992e+00,5.431310252552544737e-01,1.934678556544817130e-01,2.999995626686299266e-01,1.361536915336429132e+01,1.000000000000000000e+02,9.000000000000000222e-01
3.840154790515081018e+00,1.671427123209739207e+01,-2.210974463950879376e-01,4.158053398132324219e+00,-4.379151151491332605e+00,1.345252067376477179e+01,2.064277584281595068e+01,4.383583310770440278e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.170125791316442232e+00,1.155702821234175204e+01,9.521929172813198283e-01,7.227321863174438477e-01,2.294607201605342595e-01,3.108030697640862816e-01,9.709094283648998791e-02,1.653234604776908867e+01,1.000000000000000000e+00,9.000000000000000222e-01
3.140258744224407206e+00,1.599214588035934526e+01,1.452804899651308768e+00,2.793815135955810547e+00,-1.341010394256810567e+00,1.059225236330489039e+00,2.068826204398320989e+00,3.235437306600636020e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.595752538881905824e+00,9.690000618490191897e+00,5.610207714163385262e+00,4.347675800323486328e+00,1.262532009207331551e+00,2.594654317491663642e-01,2.246488926827185928e+00,1.625066690699485950e+00,1.000000000000000000e+00,8.000000000000000444e-01
3.761911409098613657e+00,1.461225574476926425e+01,9.790010888412844503e-01,2.747084379196166992e+00,-1.768083278433953520e+00,-3.356464490794500710e-01,3.455853214935130868e+00,1.175296486904505500e+01,1.000000000000000000e+02,8.000000000000000444e-01
3.956486705900476686e+00,1.233515018956522091e+01,3.427827197596831632e-01,2.641746997833251953e+00,-2.298964373441000575e+00,2.012986832042764629e+00,5.659345531672103746e+00,2.662174676619051894e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.112652278285905627e+00,6.311599162080286263e+00,1.448458247126447329e+00,2.430979967117309570e+00,-9.825215635286695948e-01,6.804051437467555363e-01,1.021682037766160622e+00,1.404677400674268561e+01,1.000000000000000000e+01,9.000000000000000222e-01
3.368233399045323928e+00,8.646819370594958087e+00,1.740379403086067756e+00,2.181365966796875000e+00,-4.409865309282526846e-01,2.481747758740741605e-01,3.938054713700300247e-01,7.280316690990680684e+00,1.000000000000000000e+00,9.000000000000000222e-01
2.058478098068468043e+00,7.886333791020616601e+00,1.461483014549770143e+00,2.510248899459838867e+00,-1.048765773151359770e+00,7.029310493930521764e-01,1.291736623380804527e+00,8.667356681402949903e+00,1.000000000000000000e+00,8.000000000000000444e-01
3.281722674468039003e+00,1.423583641033472880e+01,3.233714043972676588e+00,3.207157850265502930e+00,2.655629503506993366e-02,9.894892716092246188e-02,3.941125245134203814e-01,9.604031237099334817e+00,1.000000000000000000e+00,9.000000000000000222e-01
3.580636384520370807e+00,1.507246967480058331e+01,3.415538654072313385e+00,2.624915838241577148e+00,7.906227294040016895e-01,2.309944753886470359e-01,7.623731147943207942e-01,3.074009176030743085e+00,1.000000000000000000e+03,8.000000000000000444e-01
2.623676327246012630e+00,9.639598651107888827e+00,3.519915288567555756e+00,2.631896972656250000e+00,8.880182116031776207e-01,2.781139701108843454e-01,1.048315408805541527e+00,1.184833656954069614e+00,1.000000000000000000e+03,9.000000000000000222e-01
1.060890860349241294e+00,1.218683611719957938e+01,6.118726160635665323e+00,3.252618074417114258e+00,2.866108199467376494e+00,4.723748060250079206e-01,8.317528557030588132e+00,4.685538655381385809e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.891771070002540078e+00,1.044252323783282677e+01,2.822669508000904326e+00,2.344401597976684570e+00,4.782680143323482236e-01,1.486277537263146764e-01,4.765233751232910708e-01,2.540383321119985638e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.741404368528543412e+00,1.766426666087019726e+01,1.794925043904167072e+00,4.016733646392822266e+00,-2.221808653152603341e+00,1.967543137306025924e+00,5.247756895389339427e+00,4.220590435963350018e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.237510568936672328e+00,1.323978939045663061e+01,2.532986214247247680e+00,3.077688932418823242e+00,-5.447027986378459863e-01,2.331083478551904675e-01,3.217149051003348470e-01,1.290012684274773669e+01,1.000000000000000000e+01,8.000000000000000444e-01
3.278993875144025516e+00,1.122873606316536765e+01,1.958159719389525488e+00,3.458624362945556641e+00,-1.500464652496727780e+00,7.624980698340980689e-01,2.429760477979716615e+00,1.359275422374284048e+01,1.000000000000000000e+01,9.000000000000000222e-01
1.072875464403725942e+00,1.046077510401395116e+01,2.635368170765274853e-01,1.811214447021484375e+00,-1.547677820679820071e+00,4.676432536075039725e-01,2.522032643431679766e+00,3.466551016645220074e+01,1.000000000000000000e+00,8.000000000000000444e-01
3.324617242070067036e+00,1.342464538797822904e+01,-3.008729918004260928e-01,2.213058948516845703e+00,-2.513931977570174503e+00,-3.347486843675184787e-02,7.363326467484982985e+00,1.719434691313796648e+01,1.000000000000000000e+02,8.000000000000000444e-01
3.504257276469441962e+00,1.785658303459268126e+01,1.767482903913618397e+00,3.374573469161987305e+00,-1.607090383454202298e+00,-1.268655581502195373e+00,3.073437097096736181e+00,3.220498659405760122e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.642750304173212772e+00,8.380576125291769429e+00,2.035540492919493349e+00,1.813194036483764648e+00,2.223463625584131687e-01,1.313284474479927411e-01,8.488605608959956528e-02,1.043128544618356379e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.997487685788464251e+00,7.274182585594440198e+00,1.815812073611237976e+00,3.805417537689208984e+00,-1.989605425334951772e+00,1.087358017641974151e+00,4.499374389096568727e+00,5.329047836190627052e+00,1.000000000000000000e+00,9.000000000000000222e-01
1.778110424763556185e+00,1.652197466316358998e+01,3.272943085396266216e+00,4.109873294830322266e+00,-8.369301319480182411e-01,5.581862259406462634e-01,4.086755428623940034e+00,2.399997985356485231e+01,1.000000000000000000e+03,8.000000000000000444e-01
3.318868329084069480e+00,1.739228657887484530e+01,7.123070088069182182e-01,4.235650062561035156e+00,-3.523342821296002292e+00,2.426568366730914583e+00,1.269212384740016297e+01,1.756975004958733422e+01,1.000000000000000000e+01,8.000000000000000444e-01
2.290993581173347060e+00,1.757393099293018679e+01,5.384488760470995672e+00,3.587051391601562500e+00,1.797437356948503151e+00,3.520352355067387640e-01,3.713181066807897057e+00,1.968452424401775502e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.582292375750351976e+00,8.617481149424488507e+00,1.571991142661525398e+00,2.123415708541870117e+00,-5.514246746588213899e-01,4.682438118676291450e-01,3.980083718388022773e-01,1.706798774065899948e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.996147224229424921e+00,1.101327598230988869e+01,2.751285944589478838e+00,4.124466896057128906e+00,-1.373180942526953219e+00,4.881614216064516509e-01,2.238662378594294733e+00,8.485686632678472563e+00,1.000000000000000000e+01,9.000000000000000222e-01
1.270482851305638317e+00,1.068109787602095295e+01,7.298235569020855351e+00,2.783127307891845703e+00,4.515108377358066249e+00,6.190379952947469011e-01,2.071157445513627948e+01,9.479204484908690276e+00,1.000000000000000000e+00,9.000000000000000222e-01
3.789994060060020598e+00,7.899480746288013222e+00,2.177409167310215277e-01,1.382068395614624023e+00,-1.164327496019937680e+00,1.805701898388490267e+00,1.475861739902998737e+00,1.706482965441013988e+01,1.000000000000000000e+00,9.000000000000000222e-01
1.769874641597544596e+00,1.708853811624561558e+01,2.787258712935507088e+00,3.993460178375244141e+00,-1.206201358151376413e+00,1.067654070863852001e+00,5.792200832117814002e+00,2.733180606573616345e+01,1.000000000000000000e+03,8.000000000000000444e-01
2.003878563632675469e+00,1.615672159217159631e+01,5.749910769813803668e+00,3.671377658843994141e+00,2.078532976859359227e+00,3.598070612002244317e-01,4.614844612227266829e+00,2.215806732467556373e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.757540631521612440e+00,7.580962306144986229e+00,2.785412548307169889e+00,3.591039657592773438e+00,-8.056271957123382066e-01,2.853880394879079740e-01,1.128749914441671276e+00,1.316980034121072585e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.874552154101021717e+00,1.636839337209440970e+01,-9.435725877322427291e-01,3.248661518096923828e+00,-4.192234022382663738e+00,-5.733520710255190167e+00,1.867485321017660382e+01,2.535993915929065068e+01,1.000000000000000000e+01,8.000000000000000444e-01
4.055423094906258186e+00,1.678130664474669231e+01,1.257683214357600665e+00,1.396712899208068848e+00,-1.390296148150105826e-01,-2.560804012617238223e-01,1.979353534132190506e-01,2.685282600255832008e+01,1.000000000000000000e+01,9.000000000000000222e-01
2.200718689504339132e+00,1.395395711790513360e+01,2.273245773727625707e+00,4.579089164733886719e+00,-2.305843212192326686e+00,1.527354644118300131e+00,5.891744799784580877e+00,3.885635558630671937e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.741758565396059666e+00,1.165479810143977524e+01,-1.326443941474303168e-01,3.024283885955810547e+00,-3.156928178775344485e+00,1.306552922851349763e+01,1.073645242301811820e+01,3.120845683777113422e+01,1.000000000000000000e+03,9.000000000000000222e-01
3.097008447056036839e+00,1.535223792346171479e+01,1.451956735082618355e+00,2.795485496520996094e+00,-1.343528862766274035e+00,4.387358241812930437e+00,2.473342381633010678e+00,3.375906930608915957e+01,1.000000000000000000e+03,9.000000000000000222e-01
4.355471180787034768e+00,1.310159728755576225e+01,1.121645768559298872e+00,7.222185134887695312e-01,3.994272573057034426e-01,3.479482853472065651e-01,2.115252575238573685e-01,1.716811261789717946e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.785834229324611222e+00,1.009262944438527398e+01,4.648994974433514615e-01,2.200800418853759766e+00,-1.735901000386562698e+00,3.544997594585374223e+00,3.650114922902433001e+00,1.269924217194842342e+01,1.000000000000000000e+03,8.000000000000000444e-01
1.818000069076898484e+00,1.146886114404863832e+01,5.346200076008864599e+00,2.452479600906372070e+00,2.893720656896658916e+00,5.403508345829086679e-01,8.723831142910375647e+00,3.472360608687112826e+00,1.000000000000000000e+02,8.000000000000000444e-01
1.814019212970212624e+00,1.796152885508467989e+01,5.445065262007278584e+00,2.918169736862182617e+00,2.526895450639289997e+00,4.382699543734858705e-01,9.489063957173144104e+00,1.779334659899778615e+01,1.000000000000000000e+03,8.000000000000000444e-01
4.235321812443400447e+00,1.592940872541571729e+01,2.503099935279415433e+00,2.225772380828857422e+00,2.773275350790484484e-01,1.123863035665049886e-01,8.011623325988220801e-02,1.224633447670377251e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.959741632844516523e+00,9.768073717977046044e+00,2.968515295200449877e+00,2.444214582443237305e+00,5.243008438874312560e-01,2.100800072025487408e-01,4.657890976079789302e-01,2.925791457431043519e+00,1.000000000000000000e+01,9.000000000000000222e-01
2.933452472094629560e+00,1.207207349455660150e+01,7.764004583746431098e-01,8.295634984970092773e-01,-5.316300882992759658e-02,3.338017643237866423e+02,7.682148925739180900e-02,2.981064792492875526e+01,1.000000000000000000e+00,9.000000000000000222e-01
2.329546475714165954e+00,9.871874498790173647e+00,1.236340137668189509e+00,2.717733860015869141e+00,-1.481393698505821810e+00,1.533576408409393910e+00,2.207451059344110345e+00,1.156326986996652195e+01,1.000000000000000000e+01,8.000000000000000444e-01
1.231084197099527433e+00,9.823190469744073283e+00,4.623874158489583053e+00,3.410776853561401367e+00,1.213097331750271568e+00,2.396179735239619968e-01,2.505924468377508596e+00,3.177041430380941023e+01,1.000000000000000000e+03,9.000000000000000222e-01
2.932234808742572252e+00,1.106493731631363353e+01,-1.693390602864840444e-01,2.554216861724853516e+00,-2.723555786410770452e+00,7.608479720264360147e+00,8.153621975009272660e+00,3.708875076106200197e+01,1.000000000000000000e+02,9.000000000000000222e-01
1.880120788423330414e+00,9.732250337320387246e+00,1.274551508107628184e+00,2.159325122833251953e+00,-8.847734225006445019e-01,-3.384961000858845992e-01,2.190589696892550897e+00,1.556485950409428298e+01,1.000000000000000000e+03,8.000000000000000444e-01
2.464726679027491762e+00,1.261534064685881518e+01,4.085615539271428176e+00,3.057651996612548828e+00,1.027963599283291174e+00,2.553885118246581598e-01,1.128745577213213114e+00,9.760031901795775511e+00,1.000000000000000000e+02,9.000000000000000222e-01
4.219148414134398450e+00,1.573265073905727718e+01,-6.180049818602961764e-01,3.178500652313232422e+00,-3.796505431517736895e+00,-5.342558757602402508e+00,1.520607526786479369e+01,1.708418176251158371e+01,1.000000000000000000e+01,8.000000000000000444e-01
3.041089685808006760e+00,1.563812834638785532e+01,4.504215611692428567e+00,2.076580047607421875e+00,2.427635474678040417e+00,5.390333443307675498e-01,6.110962989716966831e+00,2.306290928877993807e+00,1.000000000000000000e+02,8.000000000000000444e-01
4.391063230527756822e+00,1.103017392579272205e+01,1.043507816448044689e+00,3.662884473800659180e+00,-2.619376657352614934e+00,-1.769317103497333576e+01,6.977589354892392848e+00,1.433248453468787886e+01,1.000000000000000000e+02,9.000000000000000222e-01
2.077313763338910935e+00,1.083528923977076630e+01,4.837864043935144132e+00,3.069501638412475586e+00,1.768362283333146934e+00,3.689505641787819146e-01,3.360616899764971688e+00,3.261550717010236689e+00,1.000000000000000000e+03,9.000000000000000222e-01
4.325295350848143983e+00,1.603286665975613801e+01,2.154407609096642862e+00,4.384766578674316406e+00,-2.230358829506758234e+00,1.108606892281064349e+00,5.072254135454965507e+00,1.522846058115803558e+01,1.000000000000000000e+03,9.000000000000000222e-01
1.295557531188128220e+00,1.282531777873229117e+01,7.717371882444380660e+00,2.955258846282958984e+00,4.762112946754454512e+00,6.183745131372061499e-01,2.298437605654154581e+01,7.969435805514632598e+00,1.000000000000000000e+01,8.000000000000000444e-01
