# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac,act_sigma
4.002827348364180970e+00,5.508585280865457179e+00,6.311897888120744371e-01,8.742483258247375488e-01,-2.430585744401890236e-01,5.194327827713618451e-01,2.708884034998484958e-01,5.497868341885082444e+00,1.166087669457432252e+00,8.000000000000000444e-01,1.376173589679462017e+00
2.695410754730505953e+00,1.383588784639451674e+01,3.928392870814293225e+00,2.655003786087036133e+00,1.273388959557502531e+00,3.266644277595348589e-01,1.712034000794071087e+00,6.771686606750801474e+00,5.862946678793646171e+00,8.000000000000000444e-01,5.133127788450137174e+00
3.196863240145209950e+00,1.780403052277792142e+01,4.303737095227019083e+00,2.441770553588867188e+00,1.861966753234641558e+00,4.352340567843459018e-01,3.579254191523361328e+00,7.155203268115582382e+00,3.843669537013218562e+00,8.000000000000000444e-01,5.569218695126044061e+00
2.183851881826996078e+00,4.415385590517347580e+00,1.984185486767306328e+00,2.466748714447021484e+00,-4.825632366204120061e-01,2.638331258548544667e-01,6.539545751313028399e-01,1.298470838458414822e-01,9.475640296414910679e+00,8.000000000000000444e-01,2.021833819069938531e+00
4.293067749716460213e+00,1.736507671162017985e+01,3.903673308206266235e+00,1.094360113143920898e+00,2.809313095783358527e+00,7.200037771094812689e-01,8.254697086244529913e+00,5.418273791799234074e-01,9.624115527909053114e+00,8.000000000000000444e-01,4.044910941078689426e+00
3.203924767688465014e+00,8.200461511273328341e+00,2.047019330999115372e+00,8.742483258247375488e-01,1.172770967746851856e+00,5.943320487087371262e-01,1.630328716281289614e+00,2.776164159259600694e+00,2.234433065117132244e+00,8.000000000000000444e-01,2.559505015215982393e+00
1.532379736678008308e+00,7.130395039646625577e+00,3.169669230401010118e+00,2.363286256790161133e+00,8.063830332154932057e-01,2.640410892097432294e-01,7.816587415804062688e-01,7.816817417797386369e+00,3.421238004442799685e+00,8.000000000000000444e-01,4.653151480000876639e+00
4.479620664388055395e+00,4.809676604698928770e+00,1.560215579291813481e-01,8.742483258247375488e-01,-7.182268053230821403e-01,6.078163590062747312e-01,6.556239716666883988e-01,8.341758577928183982e+00,3.593173694454312450e+00,8.000000000000000444e-01,1.073679439630846666e+00
2.422834479171632083e+00,1.648637227231621694e+01,6.231766874188138239e+00,5.670733451843261719e+00,5.610335117518440162e-01,1.078872010170155854e-01,4.718445191632792413e-01,2.956307150401033201e+00,6.127154205850823265e-01,8.000000000000000444e-01,6.804580508509567416e+00
2.284191277089434813e+00,1.343030601488256437e+01,5.435806392884298788e+00,5.071794986724853516e+00,3.640117876291720789e-01,8.902179279336039364e-02,2.588483933763899847e-01,2.261363989707089850e+00,1.279406095033857715e+00,8.000000000000000444e-01,5.879676605715678406e+00
2.848962094640957510e+00,6.547046283623301655e+00,1.773881445902691922e+00,1.246663331985473633e+00,5.272181407393082830e-01,3.504965103375917712e-01,5.280266102785547977e-01,2.979350772150239468e+00,8.766896251667803952e+00,8.000000000000000444e-01,2.298046118598288334e+00
4.128672931235569443e+00,1.463700429050521379e+01,3.452119492173490123e+00,1.553921103477478027e+00,1.898198317170438854e+00,5.520578884702016520e-01,3.873284787727212741e+00,3.771336221960635005e-01,7.617334356606909607e-01,8.000000000000000444e-01,3.545207996440848053e+00
2.623423237215724235e+00,8.028254774717376918e+00,2.639449620317274814e+00,1.820082664489746094e+00,8.193668932426522167e-01,3.403274254753035355e-01,8.998458948381644618e-01,2.131866915289917230e+00,1.046299863930533647e+00,8.000000000000000444e-01,3.060220958947469150e+00
2.487475646841060151e+00,9.517180192090345159e+00,2.379756956020416592e+00,8.742483258247375488e-01,1.505508592768153076e+00,6.442424027191415714e-01,2.420582444215047424e+00,8.243820744473939754e+00,4.778157232908119667e+00,8.000000000000000444e-01,3.826039545020902377e+00
4.153924567920050492e+00,6.133579713916345710e+00,4.412707970060522067e-01,8.742483258247375488e-01,-4.329775662462113095e-01,7.678862776113193345e-01,2.606331554520260885e-01,7.471715359925059197e+00,7.257621889431046469e+00,8.000000000000000444e-01,1.476574649738414902e+00
4.369241242837348160e+00,5.928752591211089218e+00,5.467642530237132314e-01,8.742483258247375488e-01,-3.274841102285502292e-01,6.571640622943225596e-01,3.231371252981876108e-01,8.321761075134052277e+00,7.947491986581940449e-01,8.000000000000000444e-01,1.356929558634534905e+00
3.396779022669738524e+00,1.233964641062964240e+01,3.393095126534332540e+00,2.109349489212036133e+00,1.283745728219378934e+00,3.875039260492992854e-01,1.887234431629902121e+00,1.168061860344780767e+00,6.866060921138619655e+00,8.000000000000000444e-01,3.632749239287032417e+00
3.987072347513174186e+00,1.090980474135409395e+01,2.656111641539299573e+00,1.059183478355407715e+00,1.596928176781201358e+00,6.137470645341641662e-01,2.849250784013751314e+00,3.451580432783447616e-01,3.205019238346928923e-01,8.000000000000000444e-01,2.736294651928948163e+00
2.205365053846144452e+00,1.054140510848889001e+01,3.480883815497223477e+00,2.504005908966064453e+00,9.768780302107964442e-01,2.830807099646225344e-01,1.049980883773588891e+00,7.189906902055906990e+00,6.284097634824952650e+00,8.000000000000000444e-01,4.779891242996137990e+00
1.842250863808209127e+00,5.097293784791443905e+00,2.552540877078596893e+00,2.414531230926513672e+00,1.380097281084700367e-01,1.321207171194454244e-01,3.493304711299460297e-01,9.666825086281233270e-01,7.868645002037986558e+00,8.000000000000000444e-01,2.766883644855279378e+00
2.195311835025853142e+00,4.540792510438707907e+00,5.778000237000832096e-01,8.742483258247375488e-01,-2.964483395521803066e-01,6.385973437296075250e-01,1.385771140364129017e-01,9.510070148392033573e+00,9.969188643405328065e+00,8.000000000000000444e-01,2.068404332355468167e+00
3.022418091754294434e+00,5.216191289277593235e+00,1.318337922705977494e+00,9.930311441421508789e-01,3.253067999842457203e-01,3.267381981151932235e-01,3.562412138736452683e-01,2.297320840565803657e+00,4.525817554248970254e+00,8.000000000000000444e-01,1.725833796293209765e+00
3.882903688145334709e+00,1.729333236683484643e+01,3.977743551777179309e+00,1.534253120422363281e+00,2.443490472333009311e+00,6.186791303181867763e-01,6.306237311953177382e+00,2.672482009785707824e+00,8.792823132795513530e+00,8.000000000000000444e-01,4.453711386051656618e+00
2.930333142059957208e+00,8.063888741333471444e+00,1.970033465186747934e+00,9.137634038925170898e-01,1.056270043925064517e+00,5.570510545675684266e-01,1.314249383604114918e+00,4.466670999031684630e+00,4.723554748707130990e+00,8.000000000000000444e-01,2.751867569454831131e+00
2.285216754199942635e+00,1.335252960136558364e+01,4.217764147104584360e+00,3.136977195739746094e+00,1.080786930503213172e+00,2.573453937273469938e-01,1.222304716929984547e+00,9.202227667855854776e+00,9.249906256562718809e+00,8.000000000000000444e-01,5.843003547398864406e+00
4.721173593079175390e+00,1.621827995452350279e+01,3.001364850906799830e+00,1.539047002792358398e+00,1.462317827997873909e+00,5.102304993254739296e-01,2.477801632220381300e+00,2.587704398719972598e+00,6.683383055374108928e+00,8.000000000000000444e-01,3.435222118987124595e+00
4.945227323138499997e+00,5.683947447312944767e+00,1.999079934953701121e-01,8.742483258247375488e-01,-6.743403697568933763e-01,2.339611249828110751e+00,5.852584389685188127e-01,8.688400894804917840e+00,3.954503736802214231e+00,8.000000000000000444e-01,1.149380417906777474e+00
3.098400716510305131e+00,4.909018882704325293e+00,1.054779894480657898e+00,9.821243286132812500e-01,7.265547622757879964e-02,2.106940788782893093e-01,1.943392802248297968e-01,3.236509545278897448e+00,9.414340509000330925e+00,8.000000000000000444e-01,1.584371852403035685e+00
1.869348129417239157e+00,1.707176759920711717e+01,7.399088273361906332e+00,6.503712654113769531e+00,8.953759113108963330e-01,1.307864621486057310e-01,1.001588645538593170e+00,9.103016587074634458e+00,2.122772915416359929e-01,8.000000000000000444e-01,9.132471009842964449e+00
3.664220523195556467e+00,1.387003997591729210e+01,3.080951406235963308e+00,1.132716774940490723e+00,1.948234713996917833e+00,6.385242762542345796e-01,4.030831187759315704e+00,4.062032111601000750e+00,5.510720559143359232e+00,8.000000000000000444e-01,3.785263438189923946e+00
3.677720326167857046e+00,6.774432677106972278e+00,1.002483666866990308e+00,8.742483258247375488e-01,1.282353036147268199e-01,2.946755632397872193e-01,2.310766038065910633e-01,5.410212618353547498e+00,1.289971604332178945e+00,8.000000000000000444e-01,1.842019532835400097e+00
1.645655437720171310e+00,7.887868513040806384e+00,4.532165083885179691e+00,4.377476215362548828e+00,1.546891188621380975e-01,5.799604568590292775e-02,1.337771549407806293e-01,1.184909952939748878e+00,9.144447040755535383e+00,8.000000000000000444e-01,4.793147053898694665e+00
1.867902606014381739e+00,6.949802375015284639e+00,2.298367821680025624e+00,1.059818029403686523e+00,1.238549672508256094e+00,5.484333472811494525e-01,1.699091500632702090e+00,7.875213599277364196e+00,6.063762553860700955e+00,8.000000000000000444e-01,3.720644937609651759e+00
1.552408418823001401e+00,1.003279730884041143e+01,6.286857618442591722e+00,6.010170936584472656e+00,2.766861931000320629e-01,6.392966447041109612e-02,1.857155678016919054e-01,7.927408533449314954e-01,3.927861248557208196e+00,8.000000000000000444e-01,6.462730546415765609e+00
1.315321216645519709e+00,1.324259310019116676e+01,9.026888534852588464e+00,6.616516113281250000e+00,2.410372111627186342e+00,2.675351190197396423e-01,5.818936518659131529e+00,5.440711640160646567e+00,9.961204029373741164e+00,8.000000000000000444e-01,1.006795369268346363e+01
4.712078995590550434e+00,1.579120800190871776e+01,2.629826730623307185e+00,8.742483258247375488e-01,1.755578367371043003e+00,6.750520354860347627e-01,3.301715968596835360e+00,4.400454433455013969e+00,1.971910299188056159e+00,8.000000000000000444e-01,3.351218860440528857e+00
2.281699641156198943e+00,7.495377934991342528e+00,1.752261240692409627e+00,8.742483258247375488e-01,8.780128774401461111e-01,5.376735864841769574e-01,9.524500295942246453e-01,8.662751414956355589e+00,2.542848806294686348e+00,8.000000000000000444e-01,3.284997639388343327e+00
3.544153954143233420e+00,6.942538204840499105e+00,1.138268300678773048e+00,8.742483258247375488e-01,2.640199374265096433e-01,3.095555540629970626e-01,1.833616504162250416e-01,5.209712545175861464e+00,9.266547186574038975e+00,8.000000000000000444e-01,1.958870380538758171e+00
2.659961184593411687e+00,5.083157963841344440e+00,9.870722787921849539e-01,8.895524144172668457e-01,9.751985883354888363e-02,2.068578693296518334e-01,1.293375134032210827e-01,5.696089922728575949e+00,9.095604655673955818e+00,8.000000000000000444e-01,1.910989526194281307e+00
1.349828473263695372e+00,1.395922494960103144e+01,1.025144245098779194e+01,8.799635887145996094e+00,1.451806349265073903e+00,1.420851957949415545e-01,2.323594532629308596e+00,3.791449946810400151e-01,5.049497152174899028e+00,8.000000000000000444e-01,1.034148058519582847e+01
4.246174869149716535e+00,1.404404685752652071e+01,2.109776052498608667e+00,8.742483258247375488e-01,1.235527689246345151e+00,6.098002643557790536e-01,1.655429252778332527e+00,7.733589201753803266e+00,3.462498839444081877e+00,8.000000000000000444e-01,3.307458427951837088e+00
4.769615970934486526e+00,7.665648167345322506e+00,1.259563799974580789e+00,8.742483258247375488e-01,3.853154367223172727e-01,4.015454804332453387e-01,3.934527663923171881e-01,2.121681990093605030e+00,2.033976993806015710e+00,8.000000000000000444e-01,1.607183516253496203e+00
3.090292777457017248e+00,1.505681231421044153e+01,3.372445910492919641e+00,1.429161310195922852e+00,1.943284605512402674e+00,5.849786754400101429e-01,3.883963375412405661e+00,8.901024217013212336e+00,8.612095496534800887e+00,8.000000000000000444e-01,4.872293144535190912e+00
3.030515936426179557e+00,1.993511649763757987e+01,6.121723711166777271e+00,5.053118228912353516e+00,1.068605529938139398e+00,1.773179759016662582e-01,1.232595704150191596e+00,2.353471224530101491e+00,2.794855656676840550e+00,8.000000000000000444e-01,6.578126271510922329e+00
3.312852757093952327e+00,8.166905150494827126e+00,1.291051906830967599e+00,8.742483258247375488e-01,4.168035435787041942e-01,3.854237953548941276e-01,2.581430488590800709e-01,7.361791914686039107e+00,7.844018954530122656e+00,8.000000000000000444e-01,2.465218272380710562e+00
4.060813950614846846e+00,1.141065893190329028e+01,2.618645564265953851e+00,9.702469110488891602e-01,1.648398692286046741e+00,6.367203244026696796e-01,3.034080119639968931e+00,9.117432645653429368e-01,3.552078233026953136e+00,8.000000000000000444e-01,2.809943787298013085e+00
2.665010848357599826e+00,1.051492939275103566e+01,3.667874343796797998e+00,3.249795436859130859e+00,4.180786714993207087e-01,1.349451181949532508e-01,3.258766373762185808e-01,1.350513351003708840e+00,8.659821685267447222e+00,8.000000000000000444e-01,3.945548439035887256e+00
1.666298913715563046e+00,1.111484666991365700e+01,5.483195957930126596e+00,4.486656188964843750e+00,9.965396080327423300e-01,1.819487769083114048e-01,1.039085874594279257e+00,6.349940901299893525e+00,8.482096223660510859e+00,8.000000000000000444e-01,6.670379833069350006e+00
2.291689815051781043e+00,1.558021906566038517e+01,5.577592146075271984e+00,4.837976932525634766e+00,7.396155532961118384e-01,1.369874810977914359e-01,6.049954454117471014e-01,6.561958784138188783e+00,3.488570817311943184e+00,8.000000000000000444e-01,6.798572373682408632e+00
2.536258779728008950e+00,1.386478549819239880e+01,4.985058808130723662e+00,4.362667560577392578e+00,6.223911998696151082e-01,1.306386366477400585e-01,4.648724933147652116e-01,2.506097251311399710e+00,6.509097740537732157e+00,8.000000000000000444e-01,5.466628882278043555e+00
2.973315131788377030e+00,1.781318331110377073e+01,5.848818092849279004e+00,6.050741672515869141e+00,-2.019237644409891674e-01,3.429427471779755709e-02,1.350920148166394330e-01,5.833376351374097712e-01,8.139193437135045173e+00,8.000000000000000444e-01,5.991017608816180839e+00
1.362862076278571255e+00,2.084220727281859364e+00,1.419605227055227292e+00,2.117027282714843750e+00,-6.974220631101972767e-01,5.041360683228827133e-01,1.138622584685107686e+00,5.344805308666183974e-01,6.588161487097774938e+00,8.000000000000000444e-01,1.529296884518959621e+00
2.744688707268811978e+00,7.898337897998913171e+00,1.425849623279476175e+00,8.742483258247375488e-01,5.516012600272126587e-01,4.369239622427012470e-01,4.002190194296504910e-01,8.757889346101704220e+00,6.037725231744976995e+00,8.000000000000000444e-01,2.877680764700781157e+00
1.581766835081703793e+00,1.520557006518890830e+01,8.796907893956614544e+00,6.954067230224609375e+00,1.842840890229656026e+00,2.102089113381058749e-01,3.405473924858626766e+00,4.261964269204849387e+00,8.132042460356430524e+00,8.000000000000000444e-01,9.613028752372020591e+00
3.471178633712517225e+00,8.483427481994386454e+00,1.238814686614620131e+00,8.742483258247375488e-01,3.645663233623566146e-01,4.156219079467744493e-01,3.416594125513507940e-01,7.962955261733780432e+00,1.092655350922880242e+00,8.000000000000000444e-01,2.443961656021469420e+00
3.579247985846059965e+00,1.000430481764972512e+01,2.046496064727140407e+00,1.266712427139282227e+00,7.797836714880002074e-01,4.182784582406668394e-01,7.959520909023990454e-01,4.541023437856640754e+00,9.570013325485685840e+00,8.000000000000000444e-01,2.795085687611252201e+00
2.609621720410698398e+00,7.180576032926797581e+00,1.635617738243902108e+00,8.742483258247375488e-01,7.613693749916385922e-01,5.073128272783785642e-01,7.664286377283311413e-01,6.372094473129980230e+00,2.906219624883128017e+00,8.000000000000000444e-01,2.751577355739025954e+00
2.671546309941084996e+00,7.516123544995403805e+00,2.617689016573616190e+00,2.230770587921142578e+00,3.869182826210939008e-01,1.980445387921356271e-01,4.167800285867981347e-01,8.951692766721833783e-01,8.204674771091950092e+00,8.000000000000000444e-01,2.813398187045147658e+00
4.403515642796318019e+00,1.636821973412054021e+01,3.590838440241223672e+00,8.742483258247375488e-01,2.716590076988961044e+00,7.562196251308429540e-01,7.706549893650037397e+00,4.878804642773055811e-01,2.127642689117267061e+00,8.000000000000000444e-01,3.717079956533639429e+00
4.004028030497224222e+00,1.699771221463548443e+01,2.744681537695761175e+00,1.357865929603576660e+00,1.386815642737384335e+00,5.243339015405608095e-01,2.034939759417031091e+00,9.485122853183140634e+00,7.541670475648879268e+00,8.000000000000000444e-01,4.245153152068391833e+00
1.737855138450579595e+00,8.124160937264111482e+00,4.466267627787170014e+00,4.371584892272949219e+00,9.468240172820956146e-02,5.338451042238290256e-02,1.331854333253904288e-01,9.613835989854466746e-01,3.249698914261952787e+00,8.000000000000000444e-01,4.674820563299292964e+00
3.067310780840075690e+00,3.165024197908594239e+00,5.474543143335389717e-01,8.743511438369750977e-01,-3.268967699104329272e-01,7.640771781196278312e-01,3.274387552314316774e-01,3.178134863190697601e+00,2.361479989143800307e+00,8.000000000000000444e-01,1.031856379757435827e+00
3.320479496508304873e+00,4.965270968233555848e+00,9.209830643206204925e-01,8.742483258247375488e-01,4.673470106835701798e-02,2.436761512886448655e-01,1.893977270261470447e-01,3.546969117806468841e+00,4.370826617616796028e+00,8.000000000000000444e-01,1.495347576593938577e+00
3.215609410810596369e+00,1.996439286509854583e+01,6.050708183579961208e+00,5.749863624572753906e+00,3.008444457583824283e-01,6.532190373402287087e-02,1.764693740906987107e-01,6.566513770718735987e-01,8.649696840818801746e+00,8.000000000000000444e-01,6.208587646864079268e+00
2.560660840161252061e+00,7.877219258768591637e+00,1.927223434058739304e+00,9.729434847831726074e-01,9.542799275291844463e-01,5.171449052911627486e-01,1.064193771855023618e+00,6.647449730263152112e+00,6.314893367614487829e+00,8.000000000000000444e-01,3.076244669041191315e+00
2.697256454456051777e+00,1.579179791867143656e+01,4.258513663926668968e+00,2.990058422088623047e+00,1.268455298462459080e+00,3.003743490698977392e-01,1.669190803894354591e+00,9.059019970005742550e+00,5.680663308167889447e+00,8.000000000000000444e-01,5.854763232684940810e+00
2.452834141293045001e+00,7.892485264121846811e+00,2.949463878496858094e+00,2.557846069335937500e+00,3.916178017103402742e-01,1.696722228715956127e-01,3.719195497264412564e-01,1.294976880847397815e+00,7.221183007788990693e+00,8.000000000000000444e-01,3.217700345593369260e+00
3.997951366312838761e+00,1.937597732635222059e+01,4.101367944801144638e+00,1.565002799034118652e+00,2.536365163648419241e+00,6.240584914398776828e-01,6.720452069767224756e+00,4.352782485253881894e+00,7.314075648482170067e+00,8.000000000000000444e-01,4.846476495341153878e+00
1.712862347043712319e+00,1.760807867787665870e+01,9.142012936643608256e+00,7.135128021240234375e+00,2.006884980968483667e+00,2.201549462988355577e-01,4.029559499545463552e+00,6.088115868672344888e+00,8.490747599360803477e+00,8.000000000000000444e-01,1.027991461676242757e+01
4.866687352105680375e+00,1.056507939481471148e+01,1.834766520163698456e+00,8.742483258247375488e-01,9.605181569114348283e-01,5.541832485820499254e-01,1.154486513457963159e+00,2.082863331154517272e+00,6.312782807982459055e+00,8.000000000000000444e-01,2.170897497708270674e+00
4.169221681765254317e+00,8.596173619590119941e+00,7.821353978325185086e-01,8.742483258247375488e-01,-9.211296541974502150e-02,2.132232237629265170e-01,1.009873317232488493e-01,9.120141544965862934e+00,4.041963422057101241e+00,8.000000000000000444e-01,2.061817354828320514e+00
4.659676016117872521e+00,9.822653861841295964e+00,1.695676632333511957e+00,8.742483258247375488e-01,8.214282690812485521e-01,5.389268123641262065e-01,9.525084204749847405e-01,2.301420501942640584e+00,7.883120031019911211e-01,8.000000000000000444e-01,2.108012193951816382e+00
3.098168321086678390e+00,1.825178962060993371e+01,4.447578933706877180e+00,2.527559757232666016e+00,1.920019209256765391e+00,4.350095258023173872e-01,3.759755335625325934e+00,8.426352386540736816e+00,8.332200283368162985e+00,8.000000000000000444e-01,5.891154943514542275e+00
4.793810623773666180e+00,7.983133984496236124e+00,5.096405785891828799e-01,8.742483258247375488e-01,-3.646077846630806363e-01,2.494560809200175588e-01,1.821684121871455508e-01,8.540033047676976352e+00,9.840847382585854675e+00,8.000000000000000444e-01,1.665300240461303094e+00
3.359970871213969978e+00,1.201227579610926099e+01,2.139027540188700893e+00,8.742483258247375488e-01,1.264779176936437821e+00,6.198803932576685272e-01,1.844182554869213675e+00,8.795444219856781487e+00,7.034072016064729649e-01,8.000000000000000444e-01,3.575113075837226706e+00
1.802062839843560971e+00,7.144911215457225850e+00,2.822639574993834000e+00,1.848972678184509277e+00,9.736668208134029445e-01,3.520337350189967629e-01,1.103233128379278671e+00,6.109033943793710897e+00,4.338050980207635909e+00,8.000000000000000444e-01,3.964851312331307387e+00
4.474747415154428865e+00,1.973489551319092428e+01,3.411947589698995920e+00,1.284347772598266602e+00,2.127599900174703240e+00,6.307214532036133914e-01,4.756178427271855469e+00,6.089479199497264794e+00,3.681891194032893555e+00,8.000000000000000444e-01,4.410281448815553063e+00
3.084218542461730994e+00,1.809114746056873457e+01,4.296696684602795635e+00,2.401678562164306641e+00,1.895018125418721056e+00,4.442944326871677840e-01,3.664171306061732025e+00,9.096103533779688277e+00,6.076064237119010336e+00,8.000000000000000444e-01,5.865715159772343590e+00
1.717500600621710616e+00,1.796297404153866495e+01,9.869773726415953519e+00,7.663279533386230469e+00,2.206494198990187616e+00,2.240081586930700586e-01,5.034138798277865590e+00,3.063973382683464752e+00,1.257527251934442036e+00,8.000000000000000444e-01,1.045878763305021586e+01
4.148966415547930886e+00,1.439148569186497006e+01,2.412482194599732566e+00,8.742483258247375488e-01,1.538233831347468605e+00,6.519967154753081306e-01,2.575408989179686081e+00,6.509421167498575578e+00,1.519455443437333964e+00,8.000000000000000444e-01,3.468691777772408447e+00
1.286154216417862983e+00,1.466322893573740416e+01,1.088969514621253509e+01,7.736891269683837891e+00,3.152804025540310029e+00,2.901954175031609129e-01,1.001174824324990098e+01,2.593609687506378769e+00,4.126952881194350553e+00,8.000000000000000444e-01,1.140083261288583572e+01
3.003118485746012922e+00,7.094107185725647469e+00,1.901338443916171572e+00,8.742483258247375488e-01,1.027090080663908056e+00,5.833842775929524160e-01,1.353507892338840390e+00,2.345823992587801055e+00,3.154022238323104799e-01,8.000000000000000444e-01,2.362246850864221592e+00
1.130444264338975158e+00,1.135683992980102985e+01,9.297088547641513046e+00,6.527592658996582031e+00,2.769495536977528705e+00,2.985446718181045123e-01,7.685138444059958829e+00,3.782957460288082441e+00,9.473986266295838732e+00,8.000000000000000444e-01,1.004635105689347441e+01
3.774464647171730913e+00,7.308949285238986349e+00,6.021105967114666058e-01,8.742483258247375488e-01,-2.721377665407969104e-01,4.023717668868949104e-01,1.557243586150869885e-01,9.322773139126036668e+00,4.733096647069947593e+00,8.000000000000000444e-01,1.936420120060126315e+00
1.603810951770688220e+00,7.946853409339874830e+00,3.082823167924644725e+00,2.512485980987548828e+00,5.703374193952104321e-01,2.069419147620888688e-01,4.599161098278342630e-01,9.891155083514998836e+00,2.199043092486994144e+00,8.000000000000000444e-01,4.954981383913202642e+00
4.089732778043876138e+00,1.091176315927109641e+01,2.109363629363143922e+00,1.179685354232788086e+00,9.296783053052074530e-01,4.749700046857976976e-01,1.091328657022766047e+00,3.374363361267627148e+00,6.978243091759382288e+00,8.000000000000000444e-01,2.668087073525181818e+00
3.932063562517349897e+00,1.602116302233342537e+01,3.123121893722907494e+00,8.742483258247375488e-01,2.248873530470643978e+00,7.246683106609955738e-01,5.273540640864490037e+00,5.505537659949089502e+00,2.382509952837633005e+00,8.000000000000000444e-01,4.074492379791668561e+00
3.969135812206323166e+00,7.499998271697769781e+00,7.042342636354395058e-01,8.742483258247375488e-01,-1.700140996168240659e-01,3.129942617675772754e-01,1.095823495226464078e-01,8.189476627940432962e+00,5.363684610951890086e+00,8.000000000000000444e-01,1.889579653241632240e+00
4.044263619771133023e+00,7.254917385726203705e+00,1.632674786045512194e+00,8.742483258247375488e-01,7.584264227932487890e-01,5.220058833942369247e-01,8.778823075040034229e-01,7.596806120781478544e-01,8.638191885176222939e-01,8.000000000000000444e-01,1.793878457937112092e+00
2.281388414100640638e+00,1.424350640416354352e+01,5.820397947037878161e+00,5.404872417449951172e+00,4.155252434856316901e-01,8.803324583656309266e-02,2.780904918529792380e-01,2.152132373506402629e+00,1.954269864273361135e+00,8.000000000000000444e-01,6.243350021473022871e+00
1.645721591570457054e+00,1.047455662756875583e+01,4.558933325298671235e+00,3.617340087890625000e+00,9.415932910522268884e-01,2.062714556391700982e-01,9.468226005626358965e-01,9.861377995582079947e+00,9.058516393056544658e+00,8.000000000000000444e-01,6.364719695737380611e+00
1.734458088892487204e+00,3.658396975210463697e+00,1.571247984701781508e+00,1.446345329284667969e+00,1.249026546720554826e-01,1.681390465748444918e-01,3.166524888062086651e-01,2.944063463600299801e+00,8.297436228633051414e+00,8.000000000000000444e-01,2.109244955896558249e+00
2.999836189287412580e+00,6.486026797655584097e+00,8.938468478881540502e-01,8.742483258247375488e-01,1.959848463589057913e-02,1.963302266967117959e-01,6.370798222029942781e-02,8.055281544380182623e+00,8.954482256774323190e+00,8.000000000000000444e-01,2.162126992406305348e+00
2.622134196038937937e+00,1.699637551601038865e+01,5.295486978381596543e+00,4.150473594665527344e+00,1.145013449281177653e+00,2.174470511496469638e-01,1.357394537193659989e+00,6.579115163766532604e+00,6.118585020064893243e+00,8.000000000000000444e-01,6.481886221416716332e+00
3.469429713343970878e+00,1.318480125615159260e+01,2.847681724135972203e+00,1.057069659233093262e+00,1.790612047394014583e+00,6.375098597507886655e-01,3.392252679151347650e+00,5.596246761931444880e+00,5.704258342378232705e+00,8.000000000000000444e-01,3.800279107958513869e+00
1.433098807548460085e+00,6.606471796457047851e+00,4.339576488884905991e+00,4.032997608184814453e+00,3.065789462652010466e-01,9.759791719694081713e-02,2.502679309501584792e-01,1.227238013397478733e+00,7.475674205468102684e+00,8.000000000000000444e-01,4.609920657012095191e+00
3.927418478661710122e+00,8.032544660163001282e+00,1.319357445613142277e+00,8.742483258247375488e-01,4.451090823608786495e-01,4.351213008503487245e-01,4.298323666285250866e-01,4.463173907007622176e+00,1.197327737685685456e+00,8.000000000000000444e-01,2.045247967285659829e+00
2.171951623994415659e+00,1.701066743291012529e+01,6.920063331067946244e+00,6.045965194702148438e+00,8.740982436541582246e-01,1.298030471140845243e-01,8.453404782249162031e-01,4.798655726612499173e+00,2.393803758691415151e+00,8.000000000000000444e-01,7.831973440378000362e+00
4.710060030861082936e+00,8.673035620829088188e+00,1.572352512135909208e+00,8.742483258247375488e-01,6.981041488836459141e-01,4.914229871164035868e-01,7.327003868885816340e-01,1.616410592739721208e+00,8.763157113734482806e+00,8.000000000000000444e-01,1.841385367490422587e+00
2.353921556032975371e+00,1.079438601799845188e+01,3.799779429453394641e+00,2.918101787567138672e+00,8.816776865897393289e-01,2.356621810393774719e-01,8.882317921885141132e-01,4.246936853354080554e+00,5.978744874590931069e+00,8.000000000000000444e-01,4.585703372456493732e+00
3.668791835521682643e+00,6.931803005926899353e+00,1.025281718882821824e+00,8.742483258247375488e-01,1.510333556305584746e-01,2.603350169856780694e-01,1.474579188618280468e-01,5.541993789224177291e+00,5.570558116616690647e+00,8.000000000000000444e-01,1.889396650639143083e+00
2.557890346829099659e+00,1.629856921783459711e+01,5.678040376122615029e+00,4.806354522705078125e+00,8.716858295756783059e-01,1.548875887460782474e-01,8.143068143442040441e-01,3.707557161414689606e+00,5.662577299205447723e+00,8.000000000000000444e-01,6.371879560059793945e+00
4.544487430547397011e+00,1.301539745915157198e+01,2.407898068131084646e+00,8.742483258247375488e-01,1.533649704878821129e+00,6.520727800501890936e-01,2.649948014254858819e+00,2.338879061555014793e+00,4.943958123003970861e-01,8.000000000000000444e-01,2.863996800093212780e+00
3.302522980233294270e+00,1.689984003123399248e+01,4.542056253435975854e+00,3.251747131347656250e+00,1.290308809163934978e+00,2.902323636797222717e-01,1.827278119081819252e+00,2.983972284674367703e+00,1.249023850840204730e+00,8.000000000000000444e-01,5.117251305255161142e+00
4.133366969708073491e+00,1.764348450202716734e+01,4.049545621705680887e+00,1.143979787826538086e+00,2.905565903542070672e+00,7.176923813592899215e-01,8.737299087148381105e+00,1.023859586406855149e+00,2.146136028428941689e+00,8.000000000000000444e-01,4.268550223420707113e+00
